data;temperatura;flag_t;umr;flag_umr;precipitazione;flag_prec;vvento;flag_vv;dvento;flag_dv;radsolare;flag_rad;pressione;flag_pres;
2022-02-17 21:00:00;10.55;1;77.07;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-17 22:00:00;10.52;1;61.78;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-17 23:00:00;9.79;1;61.14;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-18 00:00:00;8.89;1;61.94;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-18 01:00:00;8.54;1;64.22;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-18 02:00:00;8.34;1;66.51;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-18 03:00:00;8.44;1;68.67;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-18 04:00:00;8.56;1;69.59;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-18 05:00:00;8.69;1;70.44;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-18 06:00:00;8.15;1;72.19;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-18 07:00:00;8.10;1;73.40;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-18 08:00:00;8.97;1;70.98;1;0.00;1;NaN;6;NaN;6;24.80;1;NaN;6;
2022-02-18 09:00:00;10.50;1;67.10;1;0.00;1;NaN;6;NaN;6;60.54;1;NaN;6;
2022-02-18 10:00:00;13.34;1;61.48;1;0.00;1;NaN;6;NaN;6;284.51;1;NaN;6;
2022-02-18 11:00:00;16.78;1;57.60;1;0.00;1;NaN;6;NaN;6;515.00;1;NaN;6;
2022-02-18 12:00:00;18.04;1;57.47;1;0.00;1;NaN;6;NaN;6;606.61;1;NaN;6;
2022-02-18 13:00:00;17.78;1;61.15;1;0.00;1;NaN;6;NaN;6;277.04;1;NaN;6;
2022-02-18 14:00:00;14.46;1;72.29;1;0.00;1;NaN;6;NaN;6;62.32;1;NaN;6;
2022-02-18 15:00:00;14.41;1;75.54;1;0.00;1;NaN;6;NaN;6;51.28;1;NaN;6;
2022-02-18 16:00:00;14.11;1;76.52;1;0.00;1;NaN;6;NaN;6;43.50;1;NaN;6;
2022-02-18 17:00:00;13.68;1;77.85;1;0.00;1;NaN;6;NaN;6;28.71;1;NaN;6;
2022-02-18 18:00:00;13.27;1;79.03;1;0.00;1;NaN;6;NaN;6;6.83;1;NaN;6;
2022-02-18 19:00:00;12.53;1;80.44;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-18 20:00:00;12.12;1;75.05;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-18 21:00:00;11.82;1;73.65;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-18 22:00:00;11.46;1;76.17;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-18 23:00:00;10.86;1;76.80;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-19 00:00:00;10.46;1;76.93;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-19 01:00:00;9.94;1;76.61;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-19 02:00:00;9.82;1;75.39;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-19 03:00:00;9.81;1;69.01;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-19 04:00:00;10.20;1;67.67;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-19 05:00:00;9.89;1;67.37;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-19 06:00:00;9.67;1;67.77;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-19 07:00:00;9.40;1;70.03;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-19 08:00:00;9.73;1;71.92;1;0.00;1;NaN;6;NaN;6;26.40;1;NaN;6;
2022-02-19 09:00:00;11.44;1;70.84;1;0.00;1;NaN;6;NaN;6;55.39;1;NaN;6;
2022-02-19 10:00:00;16.35;1;64.03;1;0.00;1;NaN;6;NaN;6;403.05;1;NaN;6;
2022-02-19 11:00:00;20.10;1;52.74;1;0.00;1;NaN;6;NaN;6;531.92;1;NaN;6;
2022-02-19 12:00:00;21.02;1;48.64;1;0.00;1;NaN;6;NaN;6;533.34;1;NaN;6;
2022-02-19 13:00:00;18.77;1;54.25;1;0.00;1;NaN;6;NaN;6;281.07;1;NaN;6;
2022-02-19 14:00:00;16.76;1;61.19;1;0.00;1;NaN;6;NaN;6;139.69;1;NaN;6;
2022-02-19 15:00:00;16.16;1;66.58;1;0.00;1;NaN;6;NaN;6;159.39;1;NaN;6;
2022-02-19 16:00:00;15.94;1;68.81;1;0.00;1;NaN;6;NaN;6;127.08;1;NaN;6;
2022-02-19 17:00:00;15.59;1;65.82;1;0.00;1;NaN;6;NaN;6;57.92;1;NaN;6;
2022-02-19 18:00:00;14.89;1;65.75;1;0.00;1;NaN;6;NaN;6;11.63;1;NaN;6;
2022-02-19 19:00:00;14.60;1;64.04;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-19 20:00:00;14.31;1;65.91;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-19 21:00:00;13.88;1;70.30;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-19 22:00:00;14.25;1;73.30;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-19 23:00:00;14.14;1;75.71;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-20 00:00:00;13.76;1;76.91;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-20 01:00:00;13.61;1;77.80;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-20 02:00:00;13.81;1;75.20;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-20 03:00:00;13.58;1;75.40;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-20 04:00:00;13.53;1;76.70;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-20 05:00:00;13.55;1;76.05;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-20 06:00:00;13.35;1;74.11;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-20 07:00:00;12.85;1;74.96;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-20 08:00:00;11.91;1;78.02;1;0.00;1;NaN;6;NaN;6;19.19;1;NaN;6;
2022-02-20 09:00:00;12.96;1;74.06;1;0.00;1;NaN;6;NaN;6;57.19;1;NaN;6;
2022-02-20 10:00:00;16.67;1;63.99;1;0.00;1;NaN;6;NaN;6;380.21;1;NaN;6;
2022-02-20 11:00:00;19.06;1;53.15;1;0.00;1;NaN;6;NaN;6;565.99;1;NaN;6;
2022-02-20 12:00:00;18.58;1;59.31;1;0.00;1;NaN;6;NaN;6;620.42;1;NaN;6;
2022-02-20 13:00:00;17.46;1;63.27;1;0.00;1;NaN;6;NaN;6;279.99;1;NaN;6;
2022-02-20 14:00:00;15.66;1;68.59;1;0.00;1;NaN;6;NaN;6;78.68;1;NaN;6;
2022-02-20 15:00:00;15.80;1;67.63;1;0.00;1;NaN;6;NaN;6;60.45;1;NaN;6;
2022-02-20 16:00:00;15.19;1;73.49;1;0.00;1;NaN;6;NaN;6;51.67;1;NaN;6;
2022-02-20 17:00:00;14.78;1;77.14;1;0.00;1;NaN;6;NaN;6;40.91;1;NaN;6;
2022-02-20 18:00:00;14.89;1;71.58;1;0.00;1;NaN;6;NaN;6;8.67;1;NaN;6;
2022-02-20 19:00:00;14.17;1;72.20;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-20 20:00:00;13.43;1;80.55;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-20 21:00:00;12.97;1;84.22;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-20 22:00:00;12.88;1;86.24;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-20 23:00:00;12.20;1;87.17;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-21 00:00:00;12.09;1;88.74;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-21 01:00:00;11.89;1;90.11;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-21 02:00:00;11.89;1;91.00;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-21 03:00:00;11.93;1;91.41;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-21 04:00:00;11.72;1;91.58;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-21 05:00:00;11.44;1;91.23;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-21 06:00:00;11.25;1;89.57;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-21 07:00:00;10.94;1;87.77;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-21 08:00:00;10.60;1;83.89;1;0.00;1;NaN;6;NaN;6;27.28;1;NaN;6;
2022-02-21 09:00:00;9.42;1;58.07;1;0.00;1;NaN;6;NaN;6;55.87;1;NaN;6;
2022-02-21 10:00:00;13.41;5;NaN;6;0.00;5;NaN;6;NaN;6;NaN;6;NaN;6;
2022-02-21 11:00:00;17.41;5;NaN;6;0.00;5;NaN;6;NaN;6;NaN;6;NaN;6;
2022-02-21 12:00:00;21.40;1;30.22;1;0.00;1;NaN;6;NaN;6;657.73;1;NaN;6;
2022-02-21 13:00:00;20.25;1;30.10;1;0.00;1;NaN;6;NaN;6;311.42;1;NaN;6;
2022-02-21 14:00:00;18.95;1;33.15;1;0.00;1;NaN;6;NaN;6;75.61;1;NaN;6;
2022-02-21 15:00:00;18.72;1;35.96;1;0.00;1;NaN;6;NaN;6;76.69;1;NaN;6;
2022-02-21 16:00:00;17.84;1;39.79;1;0.00;1;NaN;6;NaN;6;46.25;1;NaN;6;
2022-02-21 17:00:00;16.65;1;43.81;1;0.00;1;NaN;6;NaN;6;32.44;1;NaN;6;
2022-02-21 18:00:00;15.66;1;49.20;1;0.00;1;NaN;6;NaN;6;9.20;1;NaN;6;
2022-02-21 19:00:00;15.10;1;50.35;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-21 20:00:00;14.54;1;50.91;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-21 21:00:00;13.59;1;55.09;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-21 22:00:00;13.53;1;56.94;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-21 23:00:00;13.61;1;55.38;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-22 00:00:00;13.35;1;55.00;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-22 01:00:00;12.95;1;54.42;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-22 02:00:00;12.17;1;54.82;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-22 03:00:00;12.06;1;55.48;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-22 04:00:00;11.64;1;58.76;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-22 05:00:00;10.17;1;68.00;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-22 06:00:00;9.54;1;71.87;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-22 07:00:00;9.55;1;77.78;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-22 08:00:00;9.74;1;80.34;1;0.00;1;NaN;6;NaN;6;77.79;1;NaN;6;
2022-02-22 09:00:00;10.18;1;79.33;1;0.00;1;NaN;6;NaN;6;128.50;1;NaN;6;
2022-02-22 10:00:00;11.46;1;83.14;1;0.00;1;NaN;6;NaN;6;196.33;1;NaN;6;
2022-02-22 11:00:00;10.52;1;85.92;1;2.40;1;NaN;6;NaN;6;32.63;1;NaN;6;
2022-02-22 12:00:00;10.48;1;83.81;1;0.40;1;NaN;6;NaN;6;88.00;1;NaN;6;
2022-02-22 13:00:00;11.15;1;72.12;1;0.00;1;NaN;6;NaN;6;116.72;1;NaN;6;
2022-02-22 14:00:00;11.76;1;58.24;1;0.00;1;NaN;6;NaN;6;86.14;1;NaN;6;
2022-02-22 15:00:00;12.26;1;51.70;1;0.00;1;NaN;6;NaN;6;76.32;1;NaN;6;
2022-02-22 16:00:00;12.59;1;50.74;1;0.00;1;NaN;6;NaN;6;94.29;1;NaN;6;
2022-02-22 17:00:00;12.64;1;50.38;1;0.00;1;NaN;6;NaN;6;64.37;1;NaN;6;
2022-02-22 18:00:00;12.51;1;49.40;1;0.00;1;NaN;6;NaN;6;10.62;1;NaN;6;
2022-02-22 19:00:00;12.38;1;52.83;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-22 20:00:00;12.51;1;51.80;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-22 21:00:00;12.43;1;49.39;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-22 22:00:00;12.36;1;47.76;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-22 23:00:00;12.21;1;48.40;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-23 00:00:00;12.06;1;50.65;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-23 01:00:00;11.81;1;50.28;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-23 02:00:00;11.80;1;48.87;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-23 03:00:00;11.66;1;48.68;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-23 04:00:00;11.53;1;51.12;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-23 05:00:00;11.50;1;54.01;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-23 06:00:00;11.52;1;49.72;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-23 07:00:00;11.29;1;47.53;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-23 08:00:00;9.53;1;53.38;1;0.00;1;NaN;6;NaN;6;32.95;1;NaN;6;
2022-02-23 09:00:00;11.14;1;49.93;1;0.00;1;NaN;6;NaN;6;61.45;1;NaN;6;
2022-02-23 10:00:00;13.18;1;42.33;1;0.00;1;NaN;6;NaN;6;434.28;1;NaN;6;
2022-02-23 11:00:00;13.90;1;43.13;1;0.00;1;NaN;6;NaN;6;562.83;1;NaN;6;
2022-02-23 12:00:00;14.38;1;45.38;1;0.00;1;NaN;6;NaN;6;679.61;1;NaN;6;
2022-02-23 13:00:00;13.83;1;47.42;1;0.00;1;NaN;6;NaN;6;339.41;1;NaN;6;
2022-02-23 14:00:00;13.15;1;50.21;1;0.00;1;NaN;6;NaN;6;70.75;1;NaN;6;
2022-02-23 15:00:00;12.98;1;53.33;1;0.00;1;NaN;6;NaN;6;53.82;1;NaN;6;
2022-02-23 16:00:00;13.18;1;56.12;1;0.00;1;NaN;6;NaN;6;42.65;1;NaN;6;
2022-02-23 17:00:00;13.20;1;59.34;1;0.00;1;NaN;6;NaN;6;30.20;1;NaN;6;
2022-02-23 18:00:00;12.96;1;62.36;1;0.00;1;NaN;6;NaN;6;9.22;1;NaN;6;
2022-02-23 19:00:00;12.77;1;62.53;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-23 20:00:00;13.01;1;66.92;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-23 21:00:00;12.63;1;70.74;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-23 22:00:00;11.97;1;68.81;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-23 23:00:00;11.47;1;69.53;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-24 00:00:00;10.98;1;71.51;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-24 01:00:00;9.82;1;72.84;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-24 02:00:00;9.70;1;72.59;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-24 03:00:00;9.23;1;72.97;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-24 04:00:00;8.89;1;72.71;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-24 05:00:00;8.98;1;70.68;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-24 06:00:00;8.79;1;69.49;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-24 07:00:00;8.51;1;68.60;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-24 08:00:00;8.24;1;68.48;1;0.00;1;NaN;6;NaN;6;34.25;1;NaN;6;
2022-02-24 09:00:00;9.84;1;63.68;1;0.00;1;NaN;6;NaN;6;60.89;1;NaN;6;
2022-02-24 10:00:00;13.63;1;51.77;1;0.00;1;NaN;6;NaN;6;431.40;1;NaN;6;
2022-02-24 11:00:00;15.46;1;45.62;1;0.00;1;NaN;6;NaN;6;617.26;1;NaN;6;
2022-02-24 12:00:00;17.56;1;38.48;1;0.00;1;NaN;6;NaN;6;695.50;1;NaN;6;
2022-02-24 13:00:00;16.29;1;44.98;1;0.00;1;NaN;6;NaN;6;367.61;1;NaN;6;
2022-02-24 14:00:00;13.32;1;51.60;1;0.00;1;NaN;6;NaN;6;55.30;1;NaN;6;
2022-02-24 15:00:00;12.98;1;51.40;1;0.00;1;NaN;6;NaN;6;47.82;1;NaN;6;
2022-02-24 16:00:00;12.64;1;47.78;1;0.00;1;NaN;6;NaN;6;40.08;1;NaN;6;
2022-02-24 17:00:00;12.21;1;47.57;1;0.00;1;NaN;6;NaN;6;28.13;1;NaN;6;
2022-02-24 18:00:00;11.54;1;49.47;1;0.00;1;NaN;6;NaN;6;6.74;1;NaN;6;
2022-02-24 19:00:00;10.59;1;55.01;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-24 20:00:00;9.64;1;55.84;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-24 21:00:00;8.67;1;55.01;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-24 22:00:00;8.09;1;53.88;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-24 23:00:00;7.64;1;51.47;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-25 00:00:00;7.88;1;46.16;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-25 01:00:00;8.07;1;49.08;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-25 02:00:00;8.18;1;53.32;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-25 03:00:00;8.10;1;56.02;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-25 04:00:00;8.33;1;53.96;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-25 05:00:00;7.60;1;56.18;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-25 06:00:00;7.16;1;54.97;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-25 07:00:00;5.77;1;57.93;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-25 08:00:00;6.26;1;57.70;1;0.00;1;NaN;6;NaN;6;35.41;1;NaN;6;
2022-02-25 09:00:00;8.88;1;49.49;1;0.00;1;NaN;6;NaN;6;63.67;1;NaN;6;
2022-02-25 10:00:00;14.55;1;33.75;1;0.00;1;NaN;6;NaN;6;412.40;1;NaN;6;
2022-02-25 11:00:00;18.08;1;31.12;1;0.00;1;NaN;6;NaN;6;596.80;1;NaN;6;
2022-02-25 12:00:00;18.98;1;33.56;1;0.00;1;NaN;6;NaN;6;673.95;1;NaN;6;
2022-02-25 13:00:00;16.93;1;43.69;1;0.00;1;NaN;6;NaN;6;373.38;1;NaN;6;
2022-02-25 14:00:00;13.61;1;55.83;1;0.00;1;NaN;6;NaN;6;67.05;1;NaN;6;
2022-02-25 15:00:00;13.15;1;61.02;1;0.00;1;NaN;6;NaN;6;58.95;1;NaN;6;
2022-02-25 16:00:00;12.60;1;63.27;1;0.00;1;NaN;6;NaN;6;49.11;1;NaN;6;
2022-02-25 17:00:00;12.37;1;64.78;1;0.00;1;NaN;6;NaN;6;34.71;1;NaN;6;
2022-02-25 18:00:00;11.82;1;65.68;1;0.00;1;NaN;6;NaN;6;8.22;1;NaN;6;
2022-02-25 19:00:00;11.47;1;67.39;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-25 20:00:00;11.13;1;68.48;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-25 21:00:00;10.79;1;69.39;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-25 22:00:00;10.24;1;70.15;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-25 23:00:00;9.90;1;69.13;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-26 00:00:00;9.55;1;68.63;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-26 01:00:00;9.05;1;66.66;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-26 02:00:00;8.46;1;66.25;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-26 03:00:00;7.98;1;68.94;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-26 04:00:00;8.76;1;66.75;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-26 05:00:00;8.39;1;67.50;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-26 06:00:00;8.53;1;68.08;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-26 07:00:00;8.15;1;66.96;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-26 08:00:00;8.56;1;62.91;1;0.00;1;NaN;6;NaN;6;23.21;1;NaN;6;
2022-02-26 09:00:00;9.85;1;58.83;1;0.00;1;NaN;6;NaN;6;58.61;1;NaN;6;
2022-02-26 10:00:00;13.54;1;49.43;1;0.00;1;NaN;6;NaN;6;339.39;1;NaN;6;
2022-02-26 11:00:00;12.47;1;57.41;1;0.00;1;NaN;6;NaN;6;366.80;1;NaN;6;
2022-02-26 12:00:00;12.09;1;57.36;1;0.00;1;NaN;6;NaN;6;329.93;1;NaN;6;
2022-02-26 13:00:00;12.13;1;56.25;1;0.00;1;NaN;6;NaN;6;315.30;1;NaN;6;
2022-02-26 14:00:00;10.75;1;60.46;1;0.00;1;NaN;6;NaN;6;129.37;1;NaN;6;
2022-02-26 15:00:00;10.06;1;63.23;1;0.00;1;NaN;6;NaN;6;128.52;1;NaN;6;
2022-02-26 16:00:00;9.50;1;65.53;1;0.00;1;NaN;6;NaN;6;27.02;1;NaN;6;
2022-02-26 17:00:00;9.04;1;67.33;1;0.00;1;NaN;6;NaN;6;11.27;1;NaN;6;
2022-02-26 18:00:00;8.15;1;70.52;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-26 19:00:00;6.08;1;75.50;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-26 20:00:00;5.19;1;82.68;1;1.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-26 21:00:00;5.27;1;86.20;1;0.60;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-26 22:00:00;5.33;1;87.60;1;0.20;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-26 23:00:00;5.35;1;88.92;1;0.40;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-27 00:00:00;5.60;1;89.56;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-27 01:00:00;5.75;1;88.41;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-27 02:00:00;5.87;1;86.73;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-27 03:00:00;5.56;1;85.93;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-27 04:00:00;5.29;1;84.85;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-27 05:00:00;4.98;1;85.23;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-27 06:00:00;5.16;1;86.76;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-27 07:00:00;6.65;1;87.23;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-27 08:00:00;7.91;1;86.98;1;0.80;1;NaN;6;NaN;6;10.85;1;NaN;6;
2022-02-27 09:00:00;8.58;1;88.79;1;0.00;1;NaN;6;NaN;6;21.29;1;NaN;6;
2022-02-27 10:00:00;8.52;1;87.75;1;0.20;1;NaN;6;NaN;6;35.73;1;NaN;6;
2022-02-27 11:00:00;8.55;1;85.58;1;0.20;1;NaN;6;NaN;6;32.04;1;NaN;6;
2022-02-27 12:00:00;8.13;1;85.92;1;1.80;1;NaN;6;NaN;6;50.30;1;NaN;6;
2022-02-27 13:00:00;8.19;1;90.33;1;2.80;1;NaN;6;NaN;6;82.09;1;NaN;6;
2022-02-27 14:00:00;8.46;1;90.94;1;0.40;1;NaN;6;NaN;6;130.05;1;NaN;6;
2022-02-27 15:00:00;8.37;1;90.83;1;1.00;1;NaN;6;NaN;6;88.60;1;NaN;6;
2022-02-27 16:00:00;9.08;1;86.22;1;0.00;1;NaN;6;NaN;6;41.70;1;NaN;6;
2022-02-27 17:00:00;8.14;1;88.50;1;1.00;1;NaN;6;NaN;6;9.41;1;NaN;6;
2022-02-27 18:00:00;7.24;1;91.56;1;1.80;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-27 19:00:00;7.03;1;92.87;1;0.40;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-27 20:00:00;6.97;1;93.18;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-27 21:00:00;7.02;1;93.38;1;2.20;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-27 22:00:00;7.09;1;93.36;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-27 23:00:00;6.76;1;92.82;1;0.40;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-28 00:00:00;6.64;1;92.84;1;0.40;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-28 01:00:00;6.64;1;92.61;1;0.20;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-28 02:00:00;6.34;1;91.98;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-28 03:00:00;5.99;1;91.07;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-28 04:00:00;6.39;1;89.75;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
